# 1366 inputs. Regenerate with: go test -run TestCorpusGolden -corpus-update
# input	result	instant (UTC)	offset	format	ambiguous	kind
"2119-06-21T06:14:37Z"	ok	2119-06-21T06:14:37.000000000Z	+00:00	ISO8601_DATETIME_Z	ambiguous=false	kind=absolute
"2119-09-15 05:11:35 AM"	ok	2119-09-15T05:11:35.000000000Z	+00:00	SQL_DATETIME_AMPM	ambiguous=false	kind=absolute
"2119-152"	ok	2119-06-01T00:00:00.000000000Z	+00:00	ISO_ORDINAL	ambiguous=false	kind=absolute
"2119-160"	ok	2119-06-09T00:00:00.000000000Z	+00:00	ISO_ORDINAL	ambiguous=false	kind=absolute
"2119-W47"	ok	2119-11-20T00:00:00.000000000Z	+00:00	ISO_WEEK	ambiguous=false	kind=absolute
"2120-W52-1"	ok	2120-12-23T00:00:00.000000000Z	+00:00	ISO_WEEK_DATE	ambiguous=false	kind=absolute
"21200528T041632"	ok	2120-05-28T04:16:32.000000000Z	+00:00	COMPACT_DATETIME	ambiguous=false	kind=absolute
"2121-02-21 16:03:37 UTC"	ok	2121-02-21T16:03:37.000000000Z	+00:00	SQL_DATETIME_TZ_NAME	ambiguous=false	kind=absolute
"2121-07-06 22:24:15.721"	ok	2121-07-06T22:24:15.721000000Z	+00:00	SQL_DATETIME_FRAC3	ambiguous=false	kind=absolute
"2121-126"	ok	2121-05-06T00:00:00.000000000Z	+00:00	ISO_ORDINAL	ambiguous=false	kind=absolute
"2121:12:27"	ok	2121-12-27T00:00:00.000000000Z	+00:00	EXIF_DATE	ambiguous=false	kind=absolute
"2122-02-24 06:13:14 UTC"	ok	2122-02-24T06:13:14.000000000Z	+00:00	SQL_DATETIME_TZ_NAME	ambiguous=false	kind=absolute
"2122-046"	ok	2122-02-15T00:00:00.000000000Z	+00:00	ISO_ORDINAL	ambiguous=false	kind=absolute
"2122-05-01 08:42:02,952"	ok	2122-05-01T08:42:02.952000000Z	+00:00	SQL_DATETIME_COMMA_FRAC3	ambiguous=false	kind=absolute
"2122-05-01T09:55:08"	ok	2122-05-01T09:55:08.000000000Z	+00:00	ISO8601_DATETIME	ambiguous=false	kind=absolute
"2122-05-12 03:02:34 UTC"	ok	2122-05-12T03:02:34.000000000Z	+00:00	SQL_DATETIME_TZ_NAME	ambiguous=false	kind=absolute
"2122-06-18 12:28:43.543"	ok	2122-06-18T12:28:43.543000000Z	+00:00	SQL_DATETIME_FRAC3	ambiguous=false	kind=absolute
"21220519"	ok	2122-05-19T00:00:00.000000000Z	+00:00	COMPACT_DATE	ambiguous=false	kind=absolute
"2123-01-26 10:02:21.967"	ok	2123-01-26T10:02:21.967000000Z	+00:00	SQL_DATETIME_FRAC3	ambiguous=false	kind=absolute
"2123-02-22T18:40:14+00:29"	ok	2123-02-22T18:11:14.000000000Z	+00:29	RFC3339	ambiguous=false	kind=absolute
"2123-12-06T08:59:34Z"	ok	2123-12-06T08:59:34.000000000Z	+00:00	ISO8601_DATETIME_Z	ambiguous=false	kind=absolute
"21230907T120938"	ok	2123-09-07T12:09:38.000000000Z	+00:00	COMPACT_DATETIME	ambiguous=false	kind=absolute
"21231118"	ok	2123-11-18T00:00:00.000000000Z	+00:00	COMPACT_DATE	ambiguous=false	kind=absolute
"2124-04-23 12:32:46 PM"	ok	2124-04-23T12:32:46.000000000Z	+00:00	SQL_DATETIME_AMPM	ambiguous=false	kind=absolute
"2124-05-22 18:31:26,945"	ok	2124-05-22T18:31:26.945000000Z	+00:00	SQL_DATETIME_COMMA_FRAC3	ambiguous=false	kind=absolute
"2124-09-30 05:30:01 UTC"	ok	2124-09-30T05:30:01.000000000Z	+00:00	SQL_DATETIME_TZ_NAME	ambiguous=false	kind=absolute
"2124-W15-3"	ok	2124-04-12T00:00:00.000000000Z	+00:00	ISO_WEEK_DATE	ambiguous=false	kind=absolute
"2124-W26"	ok	2124-06-26T00:00:00.000000000Z	+00:00	ISO_WEEK	ambiguous=false	kind=absolute
"2126-W10"	ok	2126-03-04T00:00:00.000000000Z	+00:00	ISO_WEEK	ambiguous=false	kind=absolute
"21:14:34"	ok	2024-01-01T21:14:34.000000000Z	+00:00	TIME_HMS	ambiguous=false	kind=absolute
"21:16:35"	ok	2024-01-01T21:16:35.000000000Z	+00:00	TIME_HMS	ambiguous=false	kind=absolute
"21:40"	ok	2024-01-01T21:40:00.000000000Z	+00:00	TIME_HM	ambiguous=false	kind=absolute
"21:47:30"	ok	2024-01-01T21:47:30.000000000Z	+00:00	TIME_HMS	ambiguous=false	kind=absolute
"21:58"	ok	2024-01-01T21:58:00.000000000Z	+00:00	TIME_HM	ambiguous=false	kind=absolute
"21:58:17"	ok	2024-01-01T21:58:17.000000000Z	+00:00	TIME_HMS	ambiguous=false	kind=absolute
"22 November 2094"	ok	2094-11-22T00:00:00.000000000Z	+00:00	DAY_MONTH_YEAR	ambiguous=false	kind=absolute
"22.02.2003"	ok	2003-02-22T00:00:00.000000000Z	+00:00	NUMERIC_DMY	ambiguous=false	kind=absolute
"22/Jun/1940:14:20:50 +0000"	ok	1940-06-22T14:20:50.000000000Z	+00:00	DAY_MONTH_YEAR	ambiguous=false	kind=absolute
"22/Nov/1941:19:25:37 +0000"	ok	1941-11-22T19:25:37.000000000Z	+00:00	DAY_MONTH_YEAR	ambiguous=false	kind=absolute
"22/Sep/1971:04:12:54 +0000"	ok	1971-09-22T04:12:54.000000000Z	+00:00	DAY_MONTH_YEAR	ambiguous=false	kind=absolute
"22:04:07"	ok	2024-01-01T22:04:07.000000000Z	+00:00	TIME_HMS	ambiguous=false	kind=absolute
"22:35:51"	ok	2024-01-01T22:35:51.000000000Z	+00:00	TIME_HMS	ambiguous=false	kind=absolute
"22:37:54"	ok	2024-01-01T22:37:54.000000000Z	+00:00	TIME_HMS	ambiguous=false	kind=absolute
"22:51:42"	ok	2024-01-01T22:51:42.000000000Z	+00:00	TIME_HMS	ambiguous=false	kind=absolute
"23.04.1983"	ok	1983-04-23T00:00:00.000000000Z	+00:00	NUMERIC_DMY	ambiguous=false	kind=absolute
"23/Apr/2122:21:47:38 +0000"	ok	2122-04-23T21:47:38.000000000Z	+00:00	DAY_MONTH_YEAR	ambiguous=false	kind=absolute
"2399-12-31"	ok	2399-12-31T00:00:00.000000000Z	+00:00	ISO8601_DATE	ambiguous=false	kind=absolute
"23:06:43"	ok	2024-01-01T23:06:43.000000000Z	+00:00	TIME_HMS	ambiguous=false	kind=absolute
"23:31:50"	ok	2024-01-01T23:31:50.000000000Z	+00:00	TIME_HMS	ambiguous=false	kind=absolute
"23:32"	ok	2024-01-01T23:32:00.000000000Z	+00:00	TIME_HM	ambiguous=false	kind=absolute
"23:49"	ok	2024-01-01T23:49:00.000000000Z	+00:00	TIME_HM	ambiguous=false	kind=absolute
"24 January 1961"	ok	1961-01-24T00:00:00.000000000Z	+00:00	DAY_MONTH_YEAR	ambiguous=false	kind=absolute
"24/Aug/1974:06:43:49 +0000"	ok	1974-08-24T06:43:49.000000000Z	+00:00	DAY_MONTH_YEAR	ambiguous=false	kind=absolute
"24/Jul/1983:07:28:42 +0000"	ok	1983-07-24T07:28:42.000000000Z	+00:00	DAY_MONTH_YEAR	ambiguous=false	kind=absolute
"24/Nov/2030:02:56:51 +0000"	ok	2030-11-24T02:56:51.000000000Z	+00:00	DAY_MONTH_YEAR	ambiguous=false	kind=absolute
"2400-01-01"	ok	2400-01-01T00:00:00.000000000Z	+00:00	ISO8601_DATE	ambiguous=false	kind=absolute
"25 April 2057"	ok	2057-04-25T00:00:00.000000000Z	+00:00	DAY_MONTH_YEAR	ambiguous=false	kind=absolute
"25/May/2043:21:19:40 +0000"	ok	2043-05-25T21:19:40.000000000Z	+00:00	DAY_MONTH_YEAR	ambiguous=false	kind=absolute
"26.01.2034"	ok	2034-01-26T00:00:00.000000000Z	+00:00	NUMERIC_DMY	ambiguous=false	kind=absolute
"26.09.2027"	ok	2027-09-26T00:00:00.000000000Z	+00:00	NUMERIC_DMY	ambiguous=false	kind=absolute
"26/Apr/2045:21:37:14 +0000"	ok	2045-04-26T21:37:14.000000000Z	+00:00	DAY_MONTH_YEAR	ambiguous=false	kind=absolute
"27 February 1997"	ok	1997-02-27T00:00:00.000000000Z	+00:00	DAY_MONTH_YEAR	ambiguous=false	kind=absolute
"27 November 1976"	ok	1976-11-27T00:00:00.000000000Z	+00:00	DAY_MONTH_YEAR	ambiguous=false	kind=absolute
"27.03.1969"	ok	1969-03-27T00:00:00.000000000Z	+00:00	NUMERIC_DMY	ambiguous=false	kind=absolute
"27.04.2103"	ok	2103-04-27T00:00:00.000000000Z	+00:00	NUMERIC_DMY	ambiguous=false	kind=absolute
"27/Sep/2014:11:52:13 +0000"	ok	2014-09-27T11:52:13.000000000Z	+00:00	DAY_MONTH_YEAR	ambiguous=false	kind=absolute
"28 August 2025"	ok	2025-08-28T00:00:00.000000000Z	+00:00	DAY_MONTH_YEAR	ambiguous=false	kind=absolute
"28 June 2063"	ok	2063-06-28T00:00:00.000000000Z	+00:00	DAY_MONTH_YEAR	ambiguous=false	kind=absolute
"28.01.1979"	ok	1979-01-28T00:00:00.000000000Z	+00:00	NUMERIC_DMY	ambiguous=false	kind=absolute
"28.10.2000"	ok	2000-10-28T00:00:00.000000000Z	+00:00	NUMERIC_DMY	ambiguous=false	kind=absolute
"28.12.1962"	ok	1962-12-28T00:00:00.000000000Z	+00:00	NUMERIC_DMY	ambiguous=false	kind=absolute
"29 November 2101"	ok	2101-11-29T00:00:00.000000000Z	+00:00	DAY_MONTH_YEAR	ambiguous=false	kind=absolute
"29.12.1962"	ok	1962-12-29T00:00:00.000000000Z	+00:00	NUMERIC_DMY	ambiguous=false	kind=absolute
"3 April 1995"	ok	1995-04-03T00:00:00.000000000Z	+00:00	DAY_MONTH_YEAR	ambiguous=false	kind=absolute
"3 February 1928"	ok	1928-02-03T00:00:00.000000000Z	+00:00	DAY_MONTH_YEAR	ambiguous=false	kind=absolute
"3 July 2118"	ok	2118-07-03T00:00:00.000000000Z	+00:00	DAY_MONTH_YEAR	ambiguous=false	kind=absolute
"3/15/2024"	ok	2024-03-15T00:00:00.000000000Z	+00:00	NUMERIC_MDY	ambiguous=false	kind=absolute
"3/15/2024 10:30:00 AM"	ok	2024-03-15T10:30:00.000000000Z	+00:00	NUMERIC_MDY_TIME	ambiguous=false	kind=absolute
"3/15/24"	ok	2024-03-15T00:00:00.000000000Z	+00:00	NUMERIC_MDY	ambiguous=false	kind=absolute
"30 October 2063"	ok	2063-10-30T00:00:00.000000000Z	+00:00	DAY_MONTH_YEAR	ambiguous=false	kind=absolute
"30.06.2120"	ok	2120-06-30T00:00:00.000000000Z	+00:00	NUMERIC_DMY	ambiguous=false	kind=absolute
"31 January 2094"	ok	2094-01-31T00:00:00.000000000Z	+00:00	DAY_MONTH_YEAR	ambiguous=false	kind=absolute
"31 March 2001"	ok	2001-03-31T00:00:00.000000000Z	+00:00	DAY_MONTH_YEAR	ambiguous=false	kind=absolute
"31 March 2119"	ok	2119-03-31T00:00:00.000000000Z	+00:00	DAY_MONTH_YEAR	ambiguous=false	kind=absolute
"31/12/00"	ok	2000-12-31T00:00:00.000000000Z	+00:00	NUMERIC_MDY	ambiguous=false	kind=absolute
"31/12/68"	ok	2068-12-31T00:00:00.000000000Z	+00:00	NUMERIC_MDY	ambiguous=false	kind=absolute
"31/12/69"	ok	1969-12-31T00:00:00.000000000Z	+00:00	NUMERIC_MDY	ambiguous=false	kind=absolute
"31/12/70"	ok	1970-12-31T00:00:00.000000000Z	+00:00	NUMERIC_MDY	ambiguous=false	kind=absolute
"31/12/99"	ok	1999-12-31T00:00:00.000000000Z	+00:00	NUMERIC_MDY	ambiguous=false	kind=absolute
"4 January 2099"	ok	2099-01-04T00:00:00.000000000Z	+00:00	DAY_MONTH_YEAR	ambiguous=false	kind=absolute
"4 July 2069"	ok	2069-07-04T00:00:00.000000000Z	+00:00	DAY_MONTH_YEAR	ambiguous=false	kind=absolute
"5 December 2124"	ok	2124-12-05T00:00:00.000000000Z	+00:00	DAY_MONTH_YEAR	ambiguous=false	kind=absolute
"68-12-31"	ok	2068-12-31T00:00:00.000000000Z	+00:00	NUMERIC_MDY	ambiguous=false	kind=absolute
"69-12-31"	ok	1969-12-31T00:00:00.000000000Z	+00:00	NUMERIC_MDY	ambiguous=false	kind=absolute
"7 June 1951"	ok	1951-06-07T00:00:00.000000000Z	+00:00	DAY_MONTH_YEAR	ambiguous=false	kind=absolute
"7 September 2059"	ok	2059-09-07T00:00:00.000000000Z	+00:00	DAY_MONTH_YEAR	ambiguous=false	kind=absolute
"70-12-31"	ok	1970-12-31T00:00:00.000000000Z	+00:00	NUMERIC_MDY	ambiguous=false	kind=absolute
"70/01/1 00"	nomatch
"8 May 2076"	ok	2076-05-08T00:00:00.000000000Z	+00:00	DAY_MONTH_YEAR	ambiguous=false	kind=absolute
"9 December 2023"	ok	2023-12-09T00:00:00.000000000Z	+00:00	DAY_MONTH_YEAR	ambiguous=false	kind=absolute
"9 June 1950"	ok	1950-06-09T00:00:00.000000000Z	+00:00	DAY_MONTH_YEAR	ambiguous=false	kind=absolute
"9999-12-31"	ok	9999-12-31T00:00:00.000000000Z	+00:00	ISO8601_DATE	ambiguous=false	kind=absolute
"Apr 14, 1968"	ok	1968-04-14T00:00:00.000000000Z	+00:00	MONTH_DAY_YEAR	ambiguous=false	kind=absolute
"Apr 25, 1952"	ok	1952-04-25T00:00:00.000000000Z	+00:00	MONTH_DAY_YEAR	ambiguous=false	kind=absolute
"Apr 4, 2105"	ok	2105-04-04T00:00:00.000000000Z	+00:00	MONTH_DAY_YEAR	ambiguous=false	kind=absolute
"April 2, 1999"	ok	1999-04-02T00:00:00.000000000Z	+00:00	MONTH_DAY_YEAR	ambiguous=false	kind=absolute
"April 6, 1951"	ok	1951-04-06T00:00:00.000000000Z	+00:00	MONTH_DAY_YEAR	ambiguous=false	kind=absolute
"Aug 17, 2070"	ok	2070-08-17T00:00:00.000000000Z	+00:00	MONTH_DAY_YEAR	ambiguous=false	kind=absolute
"Aug 25, 1965"	ok	1965-08-25T00:00:00.000000000Z	+00:00	MONTH_DAY_YEAR	ambiguous=false	kind=absolute
"Aug 31, 2092"	ok	2092-08-31T00:00:00.000000000Z	+00:00	MONTH_DAY_YEAR	ambiguous=false	kind=absolute
"Aug 8, 2035"	ok	2035-08-08T00:00:00.000000000Z	+00:00	MONTH_DAY_YEAR	ambiguous=false	kind=absolute
"August 11, 1928"	ok	1928-08-11T00:00:00.000000000Z	+00:00	MONTH_DAY_YEAR	ambiguous=false	kind=absolute
"August 15, 2088"	ok	2088-08-15T00:00:00.000000000Z	+00:00	MONTH_DAY_YEAR	ambiguous=false	kind=absolute
"August 29, 1957"	ok	1957-08-29T00:00:00.000000000Z	+00:00	MONTH_DAY_YEAR	ambiguous=false	kind=absolute
"Dec 18, 2011"	ok	2011-12-18T00:00:00.000000000Z	+00:00	MONTH_DAY_YEAR	ambiguous=false	kind=absolute
"Dec 2, 1955"	ok	1955-12-02T00:00:00.000000000Z	+00:00	MONTH_DAY_YEAR	ambiguous=false	kind=absolute
"Dec 4, 1977"	ok	1977-12-04T00:00:00.000000000Z	+00:00	MONTH_DAY_YEAR	ambiguous=false	kind=absolute
"Dec 6, 2098"	ok	2098-12-06T00:00:00.000000000Z	+00:00	MONTH_DAY_YEAR	ambiguous=false	kind=absolute
"December 15, 2017"	ok	2017-12-15T00:00:00.000000000Z	+00:00	MONTH_DAY_YEAR	ambiguous=false	kind=absolute
"December 26, 1995"	ok	1995-12-26T00:00:00.000000000Z	+00:00	MONTH_DAY_YEAR	ambiguous=false	kind=absolute
"December 3, 1981"	ok	1981-12-03T00:00:00.000000000Z	+00:00	MONTH_DAY_YEAR	ambiguous=false	kind=absolute
"Feb 25, 2055"	ok	2055-02-25T00:00:00.000000000Z	+00:00	MONTH_DAY_YEAR	ambiguous=false	kind=absolute
"Feb 26, 1932"	ok	1932-02-26T00:00:00.000000000Z	+00:00	MONTH_DAY_YEAR	ambiguous=false	kind=absolute
"February 12, 2084"	ok	2084-02-12T00:00:00.000000000Z	+00:00	MONTH_DAY_YEAR	ambiguous=false	kind=absolute
"February 17, 1960"	ok	1960-02-17T00:00:00.000000000Z	+00:00	MONTH_DAY_YEAR	ambiguous=false	kind=absolute
"February 17, 2073"	ok	2073-02-17T00:00:00.000000000Z	+00:00	MONTH_DAY_YEAR	ambiguous=false	kind=absolute
"February 23, 2004"	ok	2004-02-23T00:00:00.000000000Z	+00:00	MONTH_DAY_YEAR	ambiguous=false	kind=absolute
"February 6, 2057"	ok	2057-02-06T00:00:00.000000000Z	+00:00	MONTH_DAY_YEAR	ambiguous=false	kind=absolute
"Fri Apr 10 03:32:40 1936"	ok	1936-04-10T03:32:40.000000000Z	+00:00	MONTH_DAY_YEAR	ambiguous=false	kind=absolute
"Fri Aug  7 19:38:04 1981"	ok	1981-08-07T19:38:04.000000000Z	+00:00	MONTH_DAY_YEAR	ambiguous=false	kind=absolute
"Fri Dec 19 12:09:15 1941"	ok	1941-12-19T12:09:15.000000000Z	+00:00	MONTH_DAY_YEAR	ambiguous=false	kind=absolute
"Fri Jun  9 02:22:58 1978"	ok	1978-06-09T02:22:58.000000000Z	+00:00	MONTH_DAY_YEAR	ambiguous=false	kind=absolute
"Fri Jun 14 12:29:37 2097"	ok	2097-06-14T12:29:37.000000000Z	+00:00	MONTH_DAY_YEAR	ambiguous=false	kind=absolute
"Fri Mar  5 15:31:55 1976"	ok	1976-03-05T15:31:55.000000000Z	+00:00	MONTH_DAY_YEAR	ambiguous=false	kind=absolute
"Fri Mar 15 10:30:00 2024"	ok	2024-03-15T10:30:00.000000000Z	+00:00	MONTH_DAY_YEAR	ambiguous=false	kind=absolute
"Fri Mar 15 10:30:00 EDT 2024"	ok	2024-03-15T14:30:00.000000000Z	-04:00	MONTH_DAY_YEAR	ambiguous=false	kind=absolute
"Fri Mar 15 10:30:00 UTC 2024"	ok	2024-03-15T10:30:00.000000000Z	+00:00	MONTH_DAY_YEAR	ambiguous=false	kind=absolute
"Fri, 01 Jun 2125 21:47:20 -0454"	ok	2125-06-02T02:41:20.000000000Z	-04:54	DAY_MONTH_YEAR	ambiguous=false	kind=absolute
"Fri, 04 Nov 2078 15:07:08 +0253"	ok	2078-11-04T12:14:08.000000000Z	+02:53	DAY_MONTH_YEAR	ambiguous=false	kind=absolute
"Fri, 07 Jul 2017 20:24:13 UTC"	ok	2017-07-07T20:24:13.000000000Z	+00:00	DAY_MONTH_YEAR	ambiguous=false	kind=absolute
"Fri, 11 Apr 2059 04:17:15 UTC"	ok	2059-04-11T04:17:15.000000000Z	+00:00	DAY_MONTH_YEAR	ambiguous=false	kind=absolute
"Fri, 15 Mar 2024 10:30:00 +0000"	ok	2024-03-15T10:30:00.000000000Z	+00:00	DAY_MONTH_YEAR	ambiguous=false	kind=absolute
"Fri, 15 Mar 2024 10:30:00 UTC"	ok	2024-03-15T10:30:00.000000000Z	+00:00	DAY_MONTH_YEAR	ambiguous=false	kind=absolute
"Fri, 18 Jan 1980 15:48:33 +1504"	ok	1980-01-18T00:44:33.000000000Z	+15:04	DAY_MONTH_YEAR	ambiguous=false	kind=absolute
"Fri, 21 Apr 2006 10:20:12 UTC"	ok	2006-04-21T10:20:12.000000000Z	+00:00	DAY_MONTH_YEAR	ambiguous=false	kind=absolute
"Fri, 26 Sep 2070 08:44:03 UTC"	ok	2070-09-26T08:44:03.000000000Z	+00:00	DAY_MONTH_YEAR	ambiguous=false	kind=absolute
"Fri, 27 Jun 2087 12:58:59 UTC"	ok	2087-06-27T12:58:59.000000000Z	+00:00	DAY_MONTH_YEAR	ambiguous=false	kind=absolute
"Fri, 29 Jan 1932 07:14:15 -2303"	ok	1932-01-30T06:17:15.000000000Z	-23:03	DAY_MONTH_YEAR	ambiguous=false	kind=absolute
"Fri, 29 Sep 2006 23:09:07 +1423"	ok	2006-09-29T08:46:07.000000000Z	+14:23	DAY_MONTH_YEAR	ambiguous=false	kind=absolute
"Fri, 30 Mar 2114 09:10:25 +0558"	ok	2114-03-30T03:12:25.000000000Z	+05:58	DAY_MONTH_YEAR	ambiguous=false	kind=absolute
"Friday, 15-Mar-24 10:30:00 UTC"	ok	2024-03-15T10:30:00.000000000Z	+00:00	DAY_MONTH_YEAR	ambiguous=true	kind=absolute
"Jan 11, 1974"	ok	1974-01-11T00:00:00.000000000Z	+00:00	MONTH_DAY_YEAR	ambiguous=false	kind=absolute
"Jan 19, 2030"	ok	2030-01-19T00:00:00.000000000Z	+00:00	MONTH_DAY_YEAR	ambiguous=false	kind=absolute
"Jan 20, 1959"	ok	1959-01-20T00:00:00.000000000Z	+00:00	MONTH_DAY_YEAR	ambiguous=false	kind=absolute
"Jan 26, 2086"	ok	2086-01-26T00:00:00.000000000Z	+00:00	MONTH_DAY_YEAR	ambiguous=false	kind=absolute
"Jan 31, 2006"	ok	2006-01-31T00:00:00.000000000Z	+00:00	MONTH_DAY_YEAR	ambiguous=false	kind=absolute
"Jan 31, 2046"	ok	2046-01-31T00:00:00.000000000Z	+00:00	MONTH_DAY_YEAR	ambiguous=false	kind=absolute
"Jan 4, 1970"	ok	1970-01-04T00:00:00.000000000Z	+00:00	MONTH_DAY_YEAR	ambiguous=false	kind=absolute
"January 21, 2023"	ok	2023-01-21T00:00:00.000000000Z	+00:00	MONTH_DAY_YEAR	ambiguous=false	kind=absolute
"January 25, 2117"	ok	2117-01-25T00:00:00.000000000Z	+00:00	MONTH_DAY_YEAR	ambiguous=false	kind=absolute
"Jul 11, 1960"	ok	1960-07-11T00:00:00.000000000Z	+00:00	MONTH_DAY_YEAR	ambiguous=false	kind=absolute
"Jul 14, 2101"	ok	2101-07-14T00:00:00.000000000Z	+00:00	MONTH_DAY_YEAR	ambiguous=false	kind=absolute
"Jul 17, 2055"	ok	2055-07-17T00:00:00.000000000Z	+00:00	MONTH_DAY_YEAR	ambiguous=false	kind=absolute
"July 15, 1940"	ok	1940-07-15T00:00:00.000000000Z	+00:00	MONTH_DAY_YEAR	ambiguous=false	kind=absolute
"July 3, 1975"	ok	1975-07-03T00:00:00.000000000Z	+00:00	MONTH_DAY_YEAR	ambiguous=false	kind=absolute
"July 9, 1956"	ok	1956-07-09T00:00:00.000000000Z	+00:00	MONTH_DAY_YEAR	ambiguous=false	kind=absolute
"July 9, 1968"	ok	1968-07-09T00:00:00.000000000Z	+00:00	MONTH_DAY_YEAR	ambiguous=false	kind=absolute
"Jun 11, 2061"	ok	2061-06-11T00:00:00.000000000Z	+00:00	MONTH_DAY_YEAR	ambiguous=false	kind=absolute
"Jun 3, 1995"	ok	1995-06-03T00:00:00.000000000Z	+00:00	MONTH_DAY_YEAR	ambiguous=false	kind=absolute
"June 30, 2034"	ok	2034-06-30T00:00:00.000000000Z	+00:00	MONTH_DAY_YEAR	ambiguous=false	kind=absolute
"June 4, 2101"	ok	2101-06-04T00:00:00.000000000Z	+00:00	MONTH_DAY_YEAR	ambiguous=false	kind=absolute
"June 7, 1937"	ok	1937-06-07T00:00:00.000000000Z	+00:00	MONTH_DAY_YEAR	ambiguous=false	kind=absolute
"MAY A1"	ok	2024-05-01T00:00:00.000000000Z	+00:00	MONTH_DAY	ambiguous=false	kind=absolute
"MAY00\xc30\xae\x840000 At 0"	nomatch
"MAY10"	ok	2024-05-10T00:00:00.000000000Z	+00:00	MONTH_DAY	ambiguous=true	kind=absolute
"MAY1010"	ok	1010-05-01T00:00:00.000000000Z	+00:00	MONTH_YEAR	ambiguous=false	kind=absolute
"MAY70"	ok	1970-05-01T00:00:00.000000000Z	+00:00	MONTH_YEAR	ambiguous=false	kind=absolute
"MAr A1AAA"	ok	2024-03-01T00:00:00.000000000Z	+00:00	MONTH_DAY	ambiguous=false	kind=absolute
"MArAA1MAY"	ok	2024-05-01T00:00:00.000000000Z	+00:00	DAY_MONTH	ambiguous=false	kind=absolute
"Mar 14, 2051"	ok	2051-03-14T00:00:00.000000000Z	+00:00	MONTH_DAY_YEAR	ambiguous=false	kind=absolute
"Mar 15"	ok	2024-03-15T00:00:00.000000000Z	+00:00	MONTH_DAY	ambiguous=true	kind=absolute
"Mar 15 10:30:00"	ok	2024-03-15T10:30:00.000000000Z	+00:00	MONTH_DAY_YEAR	ambiguous=true	kind=absolute
"Mar 15, 2024"	ok	2024-03-15T00:00:00.000000000Z	+00:00	MONTH_DAY_YEAR	ambiguous=false	kind=absolute
"March 13, 2037"	ok	2037-03-13T00:00:00.000000000Z	+00:00	MONTH_DAY_YEAR	ambiguous=false	kind=absolute
"March 15, 2024"	ok	2024-03-15T00:00:00.000000000Z	+00:00	MONTH_DAY_YEAR	ambiguous=false	kind=absolute
"March 15, 2113"	ok	2113-03-15T00:00:00.000000000Z	+00:00	MONTH_DAY_YEAR	ambiguous=false	kind=absolute
"March 20, 2124"	ok	2124-03-20T00:00:00.000000000Z	+00:00	MONTH_DAY_YEAR	ambiguous=false	kind=absolute
"March 2024"	ok	2024-03-01T00:00:00.000000000Z	+00:00	MONTH_YEAR	ambiguous=false	kind=absolute
"March 4, 1973"	ok	1973-03-04T00:00:00.000000000Z	+00:00	MONTH_DAY_YEAR	ambiguous=false	kind=absolute
"March 9, 2077"	ok	2077-03-09T00:00:00.000000000Z	+00:00	MONTH_DAY_YEAR	ambiguous=false	kind=absolute
"May 16, 2056"	ok	2056-05-16T00:00:00.000000000Z	+00:00	MONTH_DAY_YEAR	ambiguous=false	kind=absolute
"May 19, 2090"	ok	2090-05-19T00:00:00.000000000Z	+00:00	MONTH_DAY_YEAR	ambiguous=false	kind=absolute
"May 26, 1950"	ok	1950-05-26T00:00:00.000000000Z	+00:00	MONTH_DAY_YEAR	ambiguous=false	kind=absolute
"May 30, 1968"	ok	1968-05-30T00:00:00.000000000Z	+00:00	MONTH_DAY_YEAR	ambiguous=false	kind=absolute
"May 7, 2017"	ok	2017-05-07T00:00:00.000000000Z	+00:00	MONTH_DAY_YEAR	ambiguous=false	kind=absolute
"Mon Mar 19 11:14:55 2046"	ok	2046-03-19T11:14:55.000000000Z	+00:00	MONTH_DAY_YEAR	ambiguous=false	kind=absolute
"Mon May  6 14:05:58 1963"	ok	1963-05-06T14:05:58.000000000Z	+00:00	MONTH_DAY_YEAR	ambiguous=false	kind=absolute
"Mon May 30 20:43:28 2061"	ok	2061-05-30T20:43:28.000000000Z	+00:00	MONTH_DAY_YEAR	ambiguous=false	kind=absolute
"Mon Oct  9 16:26:03 2045"	ok	2045-10-09T16:26:03.000000000Z	+00:00	MONTH_DAY_YEAR	ambiguous=false	kind=absolute
"Mon, 02 Oct 2028 22:58:47 UTC"	ok	2028-10-02T22:58:47.000000000Z	+00:00	DAY_MONTH_YEAR	ambiguous=false	kind=absolute
"Mon, 05 Mar 2096 05:45:16 UTC"	ok	2096-03-05T05:45:16.000000000Z	+00:00	DAY_MONTH_YEAR	ambiguous=false	kind=absolute
"Mon, 07 Mar 1966 02:24:53 -0602"	ok	1966-03-07T08:26:53.000000000Z	-06:02	DAY_MONTH_YEAR	ambiguous=false	kind=absolute
"Mon, 08 Jan 1934 23:43:19 UTC"	ok	1934-01-08T23:43:19.000000000Z	+00:00	DAY_MONTH_YEAR	ambiguous=false	kind=absolute
"Mon, 11 Feb 2115 19:08:28 UTC"	ok	2115-02-11T19:08:28.000000000Z	+00:00	DAY_MONTH_YEAR	ambiguous=false	kind=absolute
"Mon, 15 Jul 1996 17:18:44 +2332"	ok	1996-07-14T17:46:44.000000000Z	+23:32	DAY_MONTH_YEAR	ambiguous=false	kind=absolute
"Mon, 16 Nov 2122 21:48:22 UTC"	ok	2122-11-16T21:48:22.000000000Z	+00:00	DAY_MONTH_YEAR	ambiguous=false	kind=absolute
